feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
0.6821069207936143,0.7735125220215328,1.387633432815617,1.6057605658718028,-0.8000361759793637,1.604834173945287,1
1.2391793628975138,-1.4602443981328075,0.5204345474611803,0.2538554853615663,-1.4567357987673302,0.7601900055024258,0
-1.176881649887925,-0.6404893239149874,0.6751072251109395,-2.430763316447379,0.16160901721690668,-0.37056949316029186,0
-0.7963633606968513,0.9695349267421778,-1.8194372000931822,0.12240369948054641,-2.7478655589105068,0.022400261345056682,0
0.6642043344544044,0.5286523300121134,-0.531431412060298,-2.271101399716903,-1.5686628185658706,-1.2939036858909436,1
-0.14830491054619044,0.6725942294837796,0.21988164514967273,-0.024097700565876012,-1.7052477707174982,-0.8873271534118455,0
-0.3653027169069507,-0.9100782046744472,2.2648189904073672,-2.452243905738987,0.2520858422543988,-2.0748062939418377,0
-1.402524751777619,-1.7901944183395888,1.6138512334783872,-2.2482640134168643,-0.47276643006242003,-2.433385970924383,0
1.5709964389360433,3.475239376026484,0.6054942035329098,-3.8877814078293293,-4.047617586012038,-1.4587136827203782,1
-2.7836497322805234,-2.4590822674723136,1.5080675082615755,1.4345282750601627,0.5437147007283801,0.8388696052909833,1
-0.3914903570079482,-0.5628129401783667,0.41562623313592656,-1.6114507183259783,-1.6902229926128496,-0.27545468140249607,0
0.5547220944788305,-0.8739967342824505,-0.6153272890139387,0.9862355818522726,-2.206007769720583,0.8456383048213041,0
0.3370005780081927,1.0829358736268977,1.7698493288235,0.07077277974946161,-1.9249759135262339,0.6777139582911811,0
-0.16409034576650128,0.6311145689812736,-0.9527976203034624,-2.1735440286302325,-1.0168425570735273,-1.3137860491538536,0
-1.3071713513411534,-0.6430996511660141,-0.17824913511523952,2.4001627498502303,0.9974109532634542,2.2532124183235998,1
2.9563712714091714,-1.3213620381963742,-0.29197813326478217,2.127083077254614,-1.189641349577163,-0.8898867320231507,0
-2.090344171411187,2.2915745907781013,-1.6406573675538558,-0.4630497560043525,1.8867013215019517,0.053048856986493975,1
0.21004809491597953,1.7163888496160615,-1.5116891586637888,1.290111036939308,0.4105973353304425,0.42958808896807865,0
-1.532888134200936,-1.611689186651322,0.7778255290236463,-0.38396373956406327,-1.4162270309089755,-1.2195682929964353,0
-2.1814092879773304,0.8147647462350285,0.9233104353779148,-0.9714223078454608,-0.4848701488079714,-0.5413844661280244,0
-0.38777595024043165,0.5024116326316191,-1.6609343137012422,0.23409146332740383,-2.0407555099877577,-0.6985749683338442,0
-1.6894743108110317,1.6856745195534377,-0.16512299651872836,1.0805178097767234,-1.6879990479647398,-1.0179064487651617,0
2.2542621991017113,1.394631161566952,-1.1148778593234392,1.8494700317729533,-1.833882674265148,0.20007046856748856,0
-0.32434384795639315,-1.3009574898861236,0.4067756270803894,-0.07688720077027789,-2.393432355350002,0.9428228383720243,0
0.6674175666685582,0.6730100719381227,-0.5847206623824834,-4.276118491796363,-1.6256880548089532,-3.8004342771250186,1
1.3593624593777494,0.4659411117841406,0.08025658766578588,1.9253500121312301,-0.737814560806904,-2.2274866313744717,0
-0.16184441195128385,-1.7803564022148526,-0.3583767972087411,-1.838409825135081,-0.1381843695167515,-2.545871594172683,0
-0.9951336747726272,-0.7171331456835836,-1.0184929108051126,0.8805745487415083,1.7174494932209114,1.0892207917877335,1
0.7715236094736778,0.7802455302731446,-1.1768432209240478,1.710462776131426,-1.1247939103423934,-2.051983957275195,0
1.1833650138633085,-0.8460508087709089,-0.7914831260761894,0.9172876781055586,-0.35587313959561984,0.3685538570564484,1
-0.9919773141683357,-1.56285693625065,1.2633456599750237,-3.10125393844627,-0.14883029859605057,-3.205852674505153,1
-1.8991885090376919,1.196330882182467,-0.1570230130479417,-0.7945685659374983,-0.14644771155784786,-0.624476547186496,0
1.504737368100665,-1.0268018612376846,0.8862422908191496,-4.76468904742835,-2.1838584629402016,-3.9775249136089394,1
-1.559557728930446,0.013690558574452253,-0.3671743470682264,-0.8881083435753876,2.0256065678138095,0.38954115977980586,1
-0.14562696100637518,0.9539975961197023,0.15587187928508087,-0.7916948875071925,-2.1916776341370756,1.2695313660577674,0
-1.1416335260870998,-0.3792703636638109,-1.2870514400848307,1.2691110464912365,2.3981996775005188,0.45482061084624226,1
-2.7858487293697225,-1.3489303330555094,-0.13194288867460727,-0.2895586623985311,0.9983016557923593,0.8101283367458132,1
0.4388623589522822,-0.8882491193112918,-1.6446681673911767,-1.3964156826594927,-1.2937641689486292,-0.8004381447733959,1
2.0513912924795417,0.16431948598395082,-0.3598640985726745,2.2495038370925093,-0.3828787080008088,-1.9805869026580047,0
-0.22620338271010842,0.9321923864932488,-1.021899001810037,-0.8074936838583504,-0.3795449287483259,-1.5578386412250689,0
0.06280215634871145,-1.0681700005712282,1.0065598054280402,0.6022154494713075,-0.9383025907862891,0.1544593787294979,1
3.581540899332883,1.8257529409810587,-1.8905168009777358,1.6876978580801123,0.0442691955753971,-2.1194205009740683,0
0.9103235159648395,-0.6070657247401507,0.8455882859277216,1.5096722940536487,0.24903553683737956,0.9290465812437783,1
-1.9535711898703485,0.17029047092616686,0.9973985066899014,0.12856004329819504,-1.3815945793020048,-0.8739553510604019,0
-1.416576551152972,-1.2146310962401001,-0.8204999662446731,-1.7928435706610997,0.05377966100925313,-2.3426470017359122,1
-0.11305337954521477,-0.470614922233284,2.247220983082028,2.3878570780027353,0.1072840062614624,1.5227402415925086,1
-0.5205590866824743,1.292393492982935,0.5612994628994652,-1.0757235278913577,-0.2609397350650543,-0.9615565789080778,1
0.7653001152196506,-0.7194684141461427,0.9627610279877818,0.5694946822851297,-1.9008869821367742,0.6279778977981703,0
-2.6804359114049294,-1.06432216674897,1.2141030520704483,1.719084721883744,-1.733437852234125,-0.03282415565853358,0
1.0639185149564168,0.5604529641326106,0.6895047956660944,1.3237831533800373,-0.03158987919478318,-2.6292942617680835,0
-0.7295704480406713,-3.0031063696391636,-2.3165554074290666,-1.0690036073646636,-1.3776836594079023,-0.32929163468242284,0
0.11160306452602997,-0.4475262036646548,1.3986196667169835,1.7448124327219663,1.7701704731133447,1.013771110506831,1
-1.207417293688383,-1.4905486088010764,-1.013217519955651,0.26822251797219177,-0.9744138504319562,-1.2830359238860398,0
0.9812564916083639,-0.12266027509498646,0.5715169227831229,-1.5844702275434543,-0.5990922922654842,-2.3672845259282216,1
2.878756910985185,0.35509443775159116,-0.17874336655236522,2.164659419685165,-0.3343089103563024,-2.563430874025438,0
-1.063899486368199,-0.5355370453038902,-0.18408953144728285,0.5327033987118746,-2.908869170229699,-0.10253843486585446,0
1.3066493245211042,1.2566724526680355,-0.03838532369654486,-0.9090377874315745,0.07215505632402985,-1.5949784781887135,0
-0.4821543061235152,-2.4347441310377764,-1.5993899641756282,-2.6860426152631645,-1.27962416770958,-2.547803268433534,1
0.843475082358594,0.3536601392560484,0.4142653734000575,1.4422312700088846,-2.319544901795661,-0.044193618676000135,0
-0.08116584288278939,1.8508113420206374,-0.5327965826312883,-1.4371237730722712,-2.368336074389462,-0.2733146623598567,1
-2.357438577485178,0.5550256688661224,-0.25328702571683825,1.121533339843467,2.062124504604183,-0.4144949111214078,1
-0.5271422766553175,-0.9780501296244444,-0.3911047316307942,0.18226905938480298,-0.9044244551532411,-1.2776078316592034,0
-0.5335729378582246,0.6709317783509148,0.07953694083304017,-0.7280197633170541,-0.5175636426507091,-1.6276205829397108,0
1.8086361007805278,0.1769929149907259,-1.2497103004670895,-0.7294430197603889,-1.5565311992299184,0.8685543579349422,0
-0.9292426879796163,-1.2893777779417561,-0.4826104826661071,-0.5218038386480253,-0.14493720271643562,-1.177852378721611,1
2.3824321339536105,0.19802653992356117,-0.13744363018773886,1.0887681286081592,-1.51883956860592,0.5265680312814596,0
-0.6382099753037735,-1.3489256684201139,-1.6851490937170293,-0.6512504756438916,-1.756956105070075,-0.5228229726832636,0
0.8052786464924255,0.4846607476003434,0.28749850546844263,1.739275002619694,-1.2163381812219596,-1.215750361376232,0
-0.6246535577228564,0.09439905863609184,-0.9793951022531953,-0.3671146454850416,0.4893415871662564,1.905721459754627,1
1.7616157700411628,-0.3887221693302262,1.366117398485107,1.3046748456572517,-1.538382518871372,0.4429822051699037,0
-1.31024800159852,-1.3132993532725887,-2.4617822187562424,-0.6581160485197657,2.1549698187540187,0.9940500338746732,1
-0.041234285605044385,-0.5054915837433477,0.5024903286179795,-2.4805942094725806,-1.5706903896565674,-0.49396289895207235,0
-0.5491415185426218,-0.6913180697213699,0.4083311494458993,1.774131830830345,1.1425699887923422,0.9412129097861428,1
0.6258410912911184,0.09543351377558561,0.09745376437808861,0.4283872543327878,-1.601180576510292,0.4745065240824866,1
0.4859271688449297,0.23324848119540387,-0.3854533511739292,-0.5064584942419923,-1.619130372943779,-0.9085779652689618,1
1.2041770225274266,-0.5083618735012725,0.6925498762878848,4.2995025120739685,-0.5408346934515824,2.1650200342057646,1
1.2660955574741188,0.9552356304004179,1.8756885061226367,-0.33430634246625945,-1.5809768373904092,0.2534586451436045,1
-2.123279532145645,-0.4852983563554139,0.8845000699509141,-1.6982886770913344,0.9822219866026491,0.13234143031098966,1
-0.7731051291740408,0.14550952339993897,-0.606756646983074,0.3481754247974823,0.8438126101637238,1.2082413975312865,1
1.0528939133887092,-1.2167715824622705,-0.31076749010425336,-1.2474234135485207,-0.23754425713671812,-1.5989283492138573,1
1.7924972719850079,-1.324417964291658,-1.2156580244614414,1.9987952149697916,-0.3353519420960033,-2.0645069126679507,0
1.6415535061348905,-0.2750690337200746,0.5953259829601641,2.7768248581181187,-0.09894003864370049,-2.4683366958349713,0
2.1601793893380896,0.5976410894731904,-0.08885850328110324,3.016266627326864,-0.7700352872937191,-1.0776822001401136,0
-1.4741043682790096,-1.1452640231845015,-0.05584687095245233,1.323402177933768,1.4646204528132714,1.3937632560217605,1
-1.922142608142901,0.1961335770340407,-1.6833676204053896,0.3928959305447193,-1.1690751827969312,-0.7551089374205633,0
-1.706814626429107,0.27444093664407876,0.6595374216781155,0.012140797522145919,-0.10318771621429956,1.8661880477716963,1
0.4603735184986719,0.5552463932420156,0.692674798765476,-2.7506862897584488,-0.3038294688335732,-0.09619900484607569,0
-2.8447771480411372,0.2540791204710021,-0.5678346776641394,-0.5089565342168849,0.5431367837701975,-1.9715538283140854,0
0.46276084324698186,-0.2967203481764431,0.5664789256953013,4.0066004870136425,-1.2980757780497991,0.7105621251985494,1
-0.44190492970672646,0.44132470477669483,-0.1912386811826452,2.808601422821523,0.6658285750713364,1.4869838186158066,1
-0.5419452286474025,-0.21726781846890053,-0.7835781925744686,1.099306688711769,0.7715496949033651,1.3292827517251216,1
-0.2787546350007115,-0.8738747186634923,-1.306110399580425,1.1824354331609297,0.5922450062208493,1.3439457626339197,1
2.10900054453118,0.04137178052132799,1.8254240607855718,-0.46241565439927423,0.003685934347847475,-0.8500337669254093,1
2.1327104701946693,0.1642949093848516,-0.6332348134862146,-3.2785114526420585,-1.662710126823014,-2.886520341585348,1
0.2505586025073804,-0.8570714535501254,-0.14677127106849833,2.0739115996070976,-1.7129348091705803,-0.5953103585625248,0
1.8751220727512163,-0.8774809505531584,1.259116396287079,-4.542011608048272,-3.0098737040008157,-2.786585844802149,1
-0.20323875755068277,-0.4812798575874455,-2.7113553791006972,-1.8253834125395831,0.04711217992777317,-2.974236733219669,0
-1.2366426636178245,0.18414375515889836,0.3967692274204354,-0.21165161045010272,-0.16090392325474911,1.4804862791590678,1
-0.5448265958119543,1.1717641696081174,0.4598999747025436,-1.1353658953162078,-0.8496712253811909,-0.5728143501423731,0
-0.48832087084347076,2.7489031250346616,1.4388760072395679,0.4993932857952764,-2.632443368885388,0.44593786614401143,0
0.9690491068276672,0.5588782334679271,-1.0526705213623548,0.6246970724328813,-1.7902763569803049,0.0925805380288689,0
0.1637860032055778,-1.9442367899408128,0.36571739230545575,-1.386390296593986,-0.6957348204343796,-2.116959827959411,0
1.6998395879202102,0.23718937733245885,0.39027558452295996,0.9770181160158294,-1.034267755871725,-0.18769326683107734,0
-0.7299773079031199,-0.5437006752263164,1.556232290833716,-2.0764796484361625,-1.476366655815716,-0.23877416322204637,0
-0.4032745391145591,-0.5189638489371085,0.12738802197165225,-0.3003316240056454,0.1913319599720693,-1.1042354913973833,1
-0.040404065713189885,1.2388129790086249,-0.3513358225509039,0.7780506005840311,0.7535581339783708,3.7712272916568264,1
-0.6034531801222436,0.0556398269403544,1.8751454277240556,-1.4445931306083526,0.19176946006963203,-1.3347467807965168,0
-0.3782084963634158,0.7170751255725542,0.5619481830078077,-1.5612868080078555,0.06565112038639298,-2.3584462824151364,1
-1.8566970827938691,0.7204393743045348,-0.49401578609753527,0.37024709234341124,0.7230837890944479,1.6277240571738565,1
-0.5700906235718297,0.47633598655431014,1.1085620623902495,1.5260911970054267,0.8304388380428883,2.2869488805781035,1
2.327518938432549,-0.1579975443998035,0.8781341658680509,-0.2684583674834268,-1.7234026441517654,0.49347071357800054,1
-1.2743895674072356,-0.4261345098836049,-0.5201172597653781,-0.6325925087728765,-1.8912464907018014,-0.07125900640482719,0
-1.101160428596724,0.835748387563914,-0.7866418990461158,0.47941396347025933,3.569216822879552,2.384094903857182,1
1.3860828497980746,-0.6476104791203132,0.3939469806724545,0.6979444228238555,-0.36639517741614935,-1.1490310926008724,0
1.5636271893076314,1.1141525125693994,0.4350943180666898,-1.6348268927644416,-2.630452426873447,-0.6787214492714264,1
0.15863552542673154,0.2393893680606595,0.1916402885053996,-1.3174375093009265,-1.4313942542372364,-0.7075828692241941,1
0.21829627735643997,-1.4310229883325831,0.8541120527290175,-0.18651615355490725,0.29547349203955875,-1.3411189901343727,1
0.9616262821698,-0.4435083896862453,0.5186993256632876,-0.9027944377367222,0.1342399864226902,-2.122308942394559,1
0.099100007491703,1.2992953779342946,-1.026277397114951,1.1039795723808905,-0.515932533491811,0.8728943814205732,1
0.861762562068841,0.022469998293599313,-1.0711979646033367,0.7504333179822795,0.06159722715543636,-0.2298611722901669,1
-0.8746349360288518,0.2723550630728366,-1.126980642718045,1.5611947774040598,1.4756849568854982,1.5310681080571111,1
0.3627394525465808,0.8340378798847774,0.04165909325017532,-2.0148341437367003,-1.5725491341936122,-0.5050318009752035,0
0.596197784150955,1.2488792655253302,0.22695326748531133,-2.029182080502915,-1.7990455873832802,-1.7163599686556363,1
1.0588796777633538,-2.3988124776783564,0.6955132086629631,0.0554777133924782,-1.1584793975155878,-0.14014388367311492,1
1.1927117893104573,-0.5936384890172349,-0.6473624591463615,-2.1997800716419538,-1.9411701384152924,-1.8411451345430132,1
0.8233207953191772,0.6484564216237351,-0.2285714297004688,-0.1745005440965537,-1.4225005678768163,0.4633321734051079,0
-0.848792479513761,-0.9377757231699899,0.8928824928892215,-4.649419927983434,0.7764901289811492,-1.7095937928619986,0
-0.6208521981235503,0.014799006908685252,1.7332083662575044,2.4744292478856003,1.8493531052291043,1.661041798130787,1
-1.6968833708948488,-0.32126064953917166,-0.8844996744465736,-0.43994759499087066,-0.3512823457813442,-2.5752624546073406,0
1.6999372976877005,-0.13707555793841622,-0.5462704407873051,1.9339784876141664,-0.731069771163203,-0.42973089652401664,0
-2.245263004774142,-0.7057612077232522,1.5751702306881155,-0.503837696680868,-0.7417611726065066,-1.0518501362898585,0
-0.8480977702660255,0.7071042799140109,-0.7601677439813477,4.481852702898106,-0.970751806441821,2.1937938939841803,1
3.063742742687728,-0.5590711167710273,-0.9562374064764194,0.5204509793797502,-0.09160173920778691,-1.115655813956548,0
-0.09763904378491572,-1.2690650596953814,0.03266729475300885,2.1895061498777,-1.1409036392893124,-1.3144483106840072,0
-1.9541239794242447,-1.0674190844142861,-1.3568941581056655,-0.6703616806196919,2.983497633585956,-0.40431517773208037,1
0.79430336940877,0.5052834561347636,-0.843576977861015,4.929656728309393,-0.4869471311725535,1.6816274073804682,1
-3.651934153312773,0.0018396043740024329,1.80732143240094,2.300984316154769,-3.165637414401168,0.5988233595798884,0
-1.5071573826621876,-0.32932883520579653,0.8468339277537487,1.2098618939666914,-1.8756159962313816,-0.7045761844673517,0
0.6903684587517316,0.5947779641946823,-1.3915149789955987,0.5107257120314642,2.74778482312363,-0.33512100494773644,1
-0.584418354818804,0.08671065331759924,-0.5167835105066976,1.5206669867510927,0.32314540952195225,-0.3480849369651122,1
-1.1561960790372006,2.0426975045798,-1.0029117059160237,-0.6557145269755683,-1.0818971957098042,0.26324102320117126,0
-0.3169403601203369,0.15691525154356717,0.007942446276188222,-0.15756633058931224,-0.8018507690182883,-1.509836642495689,0
-2.399578729231658,1.4559872065571096,-0.9856346083350431,0.6015502261074557,1.0347109893035913,-0.034208313632787535,1
0.8545162844441576,0.029249428986205896,-0.5523741724179935,-1.7072034367249742,-0.7589185971955372,-1.8141060872912453,1
0.1063937477425112,0.14695938464847144,-0.8356457852143472,-3.138393785468109,-0.22020004368326318,-0.7518810883411946,0
-1.0566655226742896,-0.29435820676562235,0.742416097398356,1.2675047647414668,2.9611541517802404,0.5790976670959114,1
-0.25707583477101936,-0.06559533504887144,-1.6350527895577718,-1.4433961224199927,-0.17808559762837461,0.7083478601551119,1
-1.5284907749030103,-0.9749946889676608,-2.6776503818973314,-1.292408407009404,-0.1843146732032589,-2.6702954457662127,0
-2.054129926811167,-0.6608544008101402,0.7872901971402549,0.16197374897518635,3.2099394382901223,0.6029577811555982,1
1.1526593088859316,0.26523381173445104,-0.28502313220165065,-2.001751766749292,-1.1300373003650321,-2.4503553830328033,1
0.784480057849742,0.07558244323876963,1.2879626981382553,0.4787967200505716,-0.361566884693191,-0.038157322902996005,1
-1.5192775445850377,0.4369959167550791,1.018783078004767,-0.98577686661517,-0.2204091766295767,-1.578385192146083,0
1.3410150049103586,-0.1899117178474472,0.17535716262461193,1.7404405074325515,-0.4139459855191294,-2.4704546570856154,0
-0.07519450245745596,0.09592517378996006,1.6917760889173021,2.0008691767174565,0.30349261357211277,1.5597886685290039,1
0.6318352014508247,0.105477128084655,-0.30598010143611165,2.6581170230423457,-2.334489655055242,-0.3287160600205643,0
-0.8362963414675669,-0.1542193232759746,-0.4842384229319578,0.17975509351006047,-0.9358135625264639,-0.06770287804890573,1
-2.384726254019725,-0.19917922219713402,-0.5512658845592007,0.004510304553204225,-0.6365158696642721,-1.7019963686645605,0
-1.5095314196787597,0.07087091971914775,0.6004030155514346,-0.6352880586653245,2.2437351953265727,1.5659088929166862,1
0.7707068884924635,0.641923717533344,-0.2484603940411474,1.5736300263477647,0.4209625229599534,2.08657848282027,1
-0.9065548302267942,-2.276122405386581,-0.4645255653420957,1.6088806027857316,0.6414306274589978,0.026046726729075487,1
-1.0405159996253734,-1.9133988241624924,-1.7013777684721276,1.4553146484860702,1.7546083888864459,1.4930000793081133,1
2.3064746566351655,-0.17048616404238437,0.09540216323110483,2.027572679617584,-1.2471801171233845,-0.9377491757595596,0
-0.8558654431400409,1.3126465409204207,1.9391574023289033,1.0460586024798233,0.4408482204074109,2.0578392330077353,1
1.1702377787049276,0.8881562806279193,1.164687658194125,-0.8889191390154597,-1.4628924372473997,-0.9587326185492426,1
1.090830933757469,0.7794042823646607,-2.92767419192104,-2.846174658128049,-1.8807326483981215,-2.3546249910929236,1
-1.3930582787622012,-0.628799427070086,-0.205229508182569,-0.4866113385502391,0.1770569123051836,-0.02848963531150961,1
-1.0929080330593073,-0.2154731461934309,1.9259511804313556,-0.9181044105019311,-0.002578695547960752,-1.9708557744659252,0
1.782018185389942,-0.8391750165727034,0.7274082308120174,-1.3371233318781346,-1.263952490648595,-1.3078838959340893,1
-0.6709997269604728,-0.197388772194315,-0.3774694117897028,-2.5467578972944747,-0.1656394730646218,-1.385273558185619,0
-1.0632085516114562,-2.665612928405054,-0.6675352244076972,-2.081655611660037,-0.7850354360515902,-1.833599624552943,0
-1.0435261837778862,-2.2761617630190885,1.382699661702192,-2.195171153765437,-1.1729479762483264,-0.7935299314206252,0
1.5411825740933374,0.19504904925248046,1.3408717378347785,2.5778190118018225,1.0760842589188002,0.3360088197585186,1
-1.40617263740657,-0.06389887357339676,-0.3353849558932559,-1.2051094628633625,0.7736797329383445,2.6743481782147502,1
-1.6734677888508642,-0.5260300102143944,-0.31307183776917247,-1.371416931538569,1.6797092387393802,1.2527709034689054,1
-1.882252045559154,-0.34864489749294003,-0.10973696610912795,-0.7783618755578603,2.0499484566081216,1.1917480088622245,1
-0.5351950789050707,0.11544172241039068,-0.11417340340220453,2.1997887931772206,-0.06771861670448276,0.8828016395326629,1
0.9963348249048968,-1.7987980457590214,1.519117573642161,2.0378633848245222,-1.5972198638627981,-0.5022016496438815,0
-0.19878430564605376,-0.6272416300560495,-0.535636476121596,0.7460860683681458,1.1270988109409652,0.5143437684344749,1
3.2470464426229433,-0.4917534245898555,0.8290412666069443,0.858571400131722,-0.0509906186677499,-2.1477564866236274,0
1.1963790416719573,-0.7984330244267832,-1.2179482127245622,-1.011606188219655,-0.701838664050882,-0.9593677644775473,1
-2.329621142566347,0.5336638393261717,-2.056738750917831,-1.1054373805127367,-1.0364764873321308,-2.3748278712698316,0
0.4133854840091361,-0.6151499676981353,-0.5241614044226325,1.9093756478457333,-0.6116668688164492,1.9202926980302233,1
1.0436283323430249,-0.3376806771972392,2.1894406189061266,1.1998575447909792,-0.20700758671296993,-1.8224906881746916,0
1.7020031181543236,-0.724248512606206,-0.5557947218222493,-1.6819592300479087,-2.0994034179175007,-0.6695084285559978,1
-1.2306200852354512,0.9684342520158788,-0.3567436954282572,0.09127802318602618,-0.4042500926583218,-2.9067400060153474,0
0.7679805127923589,-1.9065952471797165,-0.5511543210041443,0.5585126941211094,-0.9527324641233291,-0.3044606079096305,0
-1.683827072997944,-0.9083896626188649,0.9457930079121578,2.4515639824802093,1.4825253205795215,0.48475824782007193,1
2.2052381600633613,-2.096771995636981,0.6185027051543125,-0.5561563439065993,-2.3903330475559854,0.3405953429978543,1
-0.2889851845960678,1.2450543819586326,0.726352255220411,1.9297264174576398,2.6048913818835904,0.5040049620937861,1
-0.4248282467969754,0.20478368920359907,0.45906942887062085,1.0991731954352484,-0.45195445823353064,0.5584669387011764,1
-0.2576603096113288,-0.7355198735861,-1.2659430768256448,1.574342496652457,1.0288214028236315,2.765594667728046,1
0.4464259024707409,-0.6982324650910039,0.6133323052565586,-2.3423738907937546,0.029301053637248442,-3.2360211513740755,1
0.9355818724902589,-1.406898675654051,-1.1818052106502732,-1.022239999214982,-1.265341495012303,-0.5134023321511085,1
0.20258232872731186,1.4674310293757562,0.6152591892438802,0.2267603812474983,-0.513907977027803,2.0628505017390344,1
-0.0524484252572911,0.1634537608173396,0.24291511243913458,-0.4513801881356134,1.2603773461743777,-0.020616575713283014,1
2.4007181917685614,0.23920881233347596,0.02003472920517994,1.7360176464424484,-0.13779863903459788,-2.303698995610442,0
2.6566240069332485,-1.3315553417717974,-0.17819659531550103,1.0144369534373732,0.2328691902288511,-2.5696330412443924,0
1.7339997581729523,0.4560323165135715,-0.06599085326658952,-1.7443971119241986,-1.5643356750247528,-1.056840672707054,1
-2.2960773065618048,0.9401013035497319,2.6727294995327213,0.2691381703776182,0.584898002347785,0.3226545813257463,1
0.3737937648391204,-1.803210452474576,-0.3446519684652834,-1.6808656274301297,-1.535681221670758,-1.4576906947588477,1
1.4554211713315355,2.265078373448536,0.6077923385072156,1.3444242196175087,-0.4595309760867271,-2.3993564201166846,0
1.5283272792158558,-0.20893652510229563,0.26432791671327466,1.212989988967541,-0.6185486441748407,1.352068267873567,1
-0.23573542596013053,-1.0899321389599792,-1.0777429191291885,0.31550973342131494,2.2027926592675895,1.4599508349983275,1
